trade_date,symbol,name,market,close,pct_change,volume,amount,source,currency,asset_group
20201215,TSLA,特斯拉,US_EQUITY,211.0833282470703,-1.0284031966116491,135214500.0,,Yahoo Finance / yfinance,USD,科技龙头
20201215,^DJI,道琼斯工业指数,US_INDEX,30199.310546875,1.1310858170067828,417770000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201215,^GSPC,标普500指数,US_INDEX,3694.6201171875,1.2921249154708825,4387080000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201215,^IXIC,纳斯达克综合指数,US_INDEX,12595.0595703125,1.2461337002391382,4423650000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201216,000001.SH,上证综指,CN_INDEX,3366.983,-0.00742449364210529,22081397600.0,,新浪财经 / AKShare,点,中国科技指数
20201216,000300.SH,沪深300,CN_INDEX,4953.867,0.17728660694424914,10677896800.0,,新浪财经 / AKShare,点,中国科技指数
20201216,000660.KS,SK海力士,KR_EQUITY,110259.78125,0.0,2213552.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201216,000688.SH,科创50,CN_INDEX,1345.133,-1.3241068880700535,219678934.0,,新浪财经 / AKShare,点,中国科技指数
20201216,005930.KS,三星电子,KR_EQUITY,64553.5546875,0.0,17512081.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201216,399001.SZ,深证成指,CN_INDEX,13751.091,-0.088801293700147,29690645708.0,,新浪财经 / AKShare,点,中国科技指数
20201216,399006.SZ,创业板指,CN_INDEX,2760.64,0.06473702486613497,8813401854.0,,新浪财经 / AKShare,点,中国科技指数
20201216,931087.CSI,中国科技龙头,CN_INDEX,4681.63,-0.07,1330447370.0,472.62,中证指数官网 / AKShare,点,中国科技指数
20201216,AAPL,苹果,US_EQUITY,124.07918548583984,-0.054743622795050406,98208600.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,AMZN,亚马逊,US_EQUITY,162.04800415039062,2.3961224378619583,88552000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,DX-Y.NYB,美元指数,FX_INDEX,90.44999694824219,-0.02211149794519862,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201216,GOOGL,谷歌母公司,US_EQUITY,87.08727264404297,-0.2209008516977362,24676000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,META,Meta,US_EQUITY,273.270263671875,0.04357240057113465,15885000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,MSFT,微软,US_EQUITY,209.08145141601562,2.4050806883932685,35023300.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,MU,美光科技,US_EQUITY,71.17525482177734,-0.21871682989051955,13889300.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,NVDA,英伟达,US_EQUITY,13.189275741577148,-0.8832099661195802,223116000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,TSLA,特斯拉,US_EQUITY,207.58999633789062,-1.6549539644792777,126287400.0,,Yahoo Finance / yfinance,USD,科技龙头
20201216,^DJI,道琼斯工业指数,US_INDEX,30154.5390625,-0.14825333282196818,344590000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201216,^GSPC,标普500指数,US_INDEX,3701.169921875,0.17727951669590514,4067040000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201216,^IXIC,纳斯达克综合指数,US_INDEX,12658.1904296875,0.5012350995449388,4592700000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201217,000001.SH,上证综指,CN_INDEX,3404.873,1.125339807180481,27546363100.0,,新浪财经 / AKShare,点,中国科技指数
20201217,000300.SH,沪深300,CN_INDEX,5017.478,1.2840675779143718,13338547900.0,,新浪财经 / AKShare,点,中国科技指数
20201217,000660.KS,SK海力士,KR_EQUITY,112136.546875,1.7021307349999848,3649945.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201217,000688.SH,科创50,CN_INDEX,1363.36,1.35503329410549,175518337.0,,新浪财经 / AKShare,点,中国科技指数
20201217,005930.KS,三星电子,KR_EQUITY,64116.23046875,-0.6774595463674427,24293214.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201217,399001.SZ,深证成指,CN_INDEX,13889.866,1.0091926524229855,33010124461.0,,新浪财经 / AKShare,点,中国科技指数
20201217,399006.SZ,创业板指,CN_INDEX,2785.615,0.9046815231250616,9372907969.0,,新浪财经 / AKShare,点,中国科技指数
20201217,931087.CSI,中国科技龙头,CN_INDEX,4750.31,1.47,1379755610.0,551.32,中证指数官网 / AKShare,点,中国科技指数
20201217,AAPL,苹果,US_EQUITY,124.9432373046875,0.6963712853726545,94359800.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,AMZN,亚马逊,US_EQUITY,161.8040008544922,-0.15057469987226346,69486000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,DX-Y.NYB,美元指数,FX_INDEX,89.81999969482422,-0.6965143998605927,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201217,GOOGL,谷歌母公司,US_EQUITY,86.26061248779297,-0.9492318810222167,34880000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,META,Meta,US_EQUITY,272.09063720703125,-0.4316702626159796,16377800.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,MSFT,微软,US_EQUITY,209.21493530273438,0.06384300750483796,32515800.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,MU,美光科技,US_EQUITY,70.46341705322266,-1.0001197330970268,11988100.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,NVDA,英伟达,US_EQUITY,13.287631034851074,0.7457217151346285,231384000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,TSLA,特斯拉,US_EQUITY,218.63333129882812,5.319781856425521,168810300.0,,Yahoo Finance / yfinance,USD,科技龙头
20201217,^DJI,道琼斯工业指数,US_INDEX,30303.369140625,0.4935577951184378,345530000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201217,^GSPC,标普500指数,US_INDEX,3722.47998046875,0.5757654753379748,4192810000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201217,^IXIC,纳斯达克综合指数,US_INDEX,12764.75,0.8418230939438498,5029830000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201218,000001.SH,上证综指,CN_INDEX,3394.896,-0.29302120813315957,28099264100.0,,新浪财经 / AKShare,点,中国科技指数
20201218,000300.SH,沪深300,CN_INDEX,4999.968,-0.34898010514445854,12804961800.0,,新浪财经 / AKShare,点,中国科技指数
20201218,000660.KS,SK海力士,KR_EQUITY,111198.1640625,-0.836821570353885,3010798.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201218,000688.SH,科创50,CN_INDEX,1361.108,-0.16518014317568053,164691583.0,,新浪财经 / AKShare,点,中国科技指数
20201218,005930.KS,三星电子,KR_EQUITY,63853.81640625,-0.40927868120366195,17613029.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201218,399001.SZ,深证成指,CN_INDEX,13854.12,-0.2573530946950786,31286729859.0,,新浪财经 / AKShare,点,中国科技指数
20201218,399006.SZ,创业板指,CN_INDEX,2780.73,-0.1753652245554349,8288383693.0,,新浪财经 / AKShare,点,中国科技指数
20201218,931087.CSI,中国科技龙头,CN_INDEX,4731.73,-0.39,1276493148.0,478.53,中证指数官网 / AKShare,点,中国科技指数
20201218,AAPL,苹果,US_EQUITY,122.9627914428711,-1.5850764751571766,192541500.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,AMZN,亚马逊,US_EQUITY,160.08250427246094,-1.063939440891426,119914000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,DX-Y.NYB,美元指数,FX_INDEX,90.0199966430664,0.2226641604561319,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201218,GOOGL,谷歌母公司,US_EQUITY,85.55238342285156,-0.821034124979847,85256000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,META,Meta,US_EQUITY,273.9939270019531,0.6995058023527845,26693200.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,MSFT,微软,US_EQUITY,208.4235076904297,-0.3782844714979361,63354900.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,MU,美光科技,US_EQUITY,69.68330383300781,-1.107118066138646,23912500.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,NVDA,英伟达,US_EQUITY,13.218657493591309,-0.5190807983669998,342064000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,TSLA,特斯拉,US_EQUITY,231.6666717529297,5.9612778969587055,666378600.0,,Yahoo Finance / yfinance,USD,科技龙头
20201218,^DJI,道琼斯工业指数,US_INDEX,30179.05078125,-0.410245998714176,782070000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201218,^GSPC,标普500指数,US_INDEX,3709.409912109375,-0.3511118509152866,7097100000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201218,^IXIC,纳斯达克综合指数,US_INDEX,12755.6396484375,-0.07137117109617952,7125800000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201221,000001.SH,上证综指,CN_INDEX,3420.569,0.7562234601590001,28375979400.0,,新浪财经 / AKShare,点,中国科技指数
20201221,000300.SH,沪深300,CN_INDEX,5046.84,0.937445999654396,14081178200.0,,新浪财经 / AKShare,点,中国科技指数
20201221,000660.KS,SK海力士,KR_EQUITY,108852.2265625,-2.109690856659685,3585805.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201221,000688.SH,科创50,CN_INDEX,1388.669,2.024894424248491,198381484.0,,新浪财经 / AKShare,点,中国科技指数
20201221,005930.KS,三星电子,KR_EQUITY,63853.81640625,0.0,20367355.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201221,399001.SZ,深证成指,CN_INDEX,14134.85,2.026328630039287,34392615276.0,,新浪财经 / AKShare,点,中国科技指数
20201221,399006.SZ,创业板指,CN_INDEX,2882.443,3.6577805108730432,8857520022.0,,新浪财经 / AKShare,点,中国科技指数
20201221,931087.CSI,中国科技龙头,CN_INDEX,4802.58,1.5,2117230744.0,548.65,中证指数官网 / AKShare,点,中国科技指数
20201221,AAPL,苹果,US_EQUITY,124.4869613647461,1.2395375088594562,121251600.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,AMZN,亚马逊,US_EQUITY,160.3090057373047,0.14149045573290664,76736000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,DX-Y.NYB,美元指数,FX_INDEX,90.04000091552734,0.022222032000573932,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201221,GOOGL,谷歌母公司,US_EQUITY,85.96571350097656,0.4831309913156723,33974000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,META,Meta,US_EQUITY,270.41534423828125,-1.306081051806074,16553700.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,MSFT,微软,US_EQUITY,212.2374725341797,1.829911071938617,37181900.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,MU,美光科技,US_EQUITY,69.69304656982422,0.013981450764388725,13180400.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,NVDA,英伟达,US_EQUITY,13.27866268157959,0.453943133161383,302332000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,TSLA,特斯拉,US_EQUITY,216.6199951171875,-6.494968189377415,174135900.0,,Yahoo Finance / yfinance,USD,科技龙头
20201221,^DJI,道琼斯工业指数,US_INDEX,30216.44921875,0.12392184820881891,437480000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201221,^GSPC,标普500指数,US_INDEX,3694.919921875,-0.39062790518439305,4748580000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201221,^IXIC,纳斯达克综合指数,US_INDEX,12742.51953125,-0.10285738347199924,5192860000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201222,000001.SH,上证综指,CN_INDEX,3356.782,-1.8648067032122406,32303765400.0,,新浪财经 / AKShare,点,中国科技指数
20201222,000300.SH,沪深300,CN_INDEX,4964.773,-1.6261066330614748,16234497000.0,,新浪财经 / AKShare,点,中国科技指数
20201222,000660.KS,SK海力士,KR_EQUITY,105567.8671875,-3.0172643029164004,4270842.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201222,000688.SH,科创50,CN_INDEX,1358.619,-2.16394259539171,185044245.0,,新浪财经 / AKShare,点,中国科技指数
20201222,005930.KS,三星电子,KR_EQUITY,63241.51953125,-0.9589041179691615,16304910.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201222,399001.SZ,深证成指,CN_INDEX,13882.303,-1.7866974180836714,38539343149.0,,新浪财经 / AKShare,点,中国科技指数
20201222,399006.SZ,创业板指,CN_INDEX,2811.749,-2.452572349219062,10467325389.0,,新浪财经 / AKShare,点,中国科技指数
20201222,931087.CSI,中国科技龙头,CN_INDEX,4699.52,-2.15,2217285972.0,596.24,中证指数官网 / AKShare,点,中国科技指数
20201222,AAPL,苹果,US_EQUITY,128.0303955078125,2.846429942718398,168904800.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,AMZN,亚马逊,US_EQUITY,160.3260040283203,0.010603453584812073,47388000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,DX-Y.NYB,美元指数,FX_INDEX,90.6500015258789,0.6774773480109575,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201222,GOOGL,谷歌母公司,US_EQUITY,85.25503540039062,-0.8266994731310651,20370000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,META,Meta,US_EQUITY,264.7649230957031,-2.0895342157799868,17312900.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,MSFT,微软,US_EQUITY,213.5247039794922,0.6065052650422897,22612200.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,MU,美光科技,US_EQUITY,68.68865203857422,-1.4411689267217143,11154200.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,NVDA,英伟达,US_EQUITY,13.224882125854492,-0.4050148498741746,185580000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,TSLA,特斯拉,US_EQUITY,213.44667053222656,-1.464926902636221,155148000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201222,^DJI,道琼斯工业指数,US_INDEX,30015.509765625,-0.6650002178294034,388810000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201222,^GSPC,标普500指数,US_INDEX,3687.260009765625,-0.2073092860288006,4053310000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201222,^IXIC,纳斯达克综合指数,US_INDEX,12807.919921875,0.513245363011694,5811850000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201223,000001.SH,上证综指,CN_INDEX,3382.32,0.76078815961238,29952352700.0,,新浪财经 / AKShare,点,中国科技指数
20201223,000300.SH,沪深300,CN_INDEX,5007.124,0.8530299371189765,14029281900.0,,新浪财经 / AKShare,点,中国科技指数
20201223,000660.KS,SK海力士,KR_EQUITY,108852.2265625,3.1111354832684235,3173156.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201223,000688.SH,科创50,CN_INDEX,1376.595,1.3231082444747244,176575270.0,,新浪财经 / AKShare,点,中国科技指数
20201223,005930.KS,三星电子,KR_EQUITY,64641.0390625,2.212975813394946,19411326.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201223,399001.SZ,深证成指,CN_INDEX,14015.022,0.9560301341931643,36846949303.0,,新浪财经 / AKShare,点,中国科技指数
20201223,399006.SZ,创业板指,CN_INDEX,2842.97,1.11037649519925,9905439166.0,,新浪财经 / AKShare,点,中国科技指数
20201223,931087.CSI,中国科技龙头,CN_INDEX,4764.31,1.38,2403276207.0,624.9,中证指数官网 / AKShare,点,中国科技指数
20201223,AAPL,苹果,US_EQUITY,127.13726806640625,-0.6975901604176049,88223700.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,AMZN,亚马逊,US_EQUITY,159.2635040283203,-0.6627122071927394,41876000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,DX-Y.NYB,美元指数,FX_INDEX,90.41000366210938,-0.2647521894426186,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201223,GOOGL,谷歌母公司,US_EQUITY,85.6520004272461,0.46562062286545913,22974000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,META,Meta,US_EQUITY,265.77606201171875,0.3819006325283203,14329000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,MSFT,微软,US_EQUITY,210.7405242919922,-1.3039145520920115,18699600.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,MU,美光科技,US_EQUITY,68.21083068847656,-0.6956336103805305,8524000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,NVDA,英伟达,US_EQUITY,12.956963539123535,-2.0258674835912482,179144000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,TSLA,特斯拉,US_EQUITY,215.32666015625,0.8807772074100217,99519000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201223,^DJI,道琼斯工业指数,US_INDEX,30129.830078125,0.3808708011047157,274050000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201223,^GSPC,标普500指数,US_INDEX,3690.010009765625,0.0745811250824957,3779160000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201223,^IXIC,纳斯达克综合指数,US_INDEX,12771.1103515625,-0.2873969429620815,7100250000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201224,000001.SH,上证综指,CN_INDEX,3363.113,-0.5678646609427962,27504445000.0,,新浪财经 / AKShare,点,中国科技指数
20201224,000300.SH,沪深300,CN_INDEX,5000.015,-0.14197771015855842,11441866700.0,,新浪财经 / AKShare,点,中国科技指数
20201224,000660.KS,SK海力士,KR_EQUITY,110728.9921875,1.7241407771502182,3486636.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201224,000688.SH,科创50,CN_INDEX,1348.013,-2.076282421482001,158088501.0,,新浪财经 / AKShare,点,中国科技指数
20201224,005930.KS,三星电子,KR_EQUITY,68052.3984375,5.277389448677683,32502870.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201224,399001.SZ,深证成指,CN_INDEX,13915.574,-0.709581476218879,35696184259.0,,新浪财经 / AKShare,点,中国科技指数
20201224,399006.SZ,创业板指,CN_INDEX,2820.753,-0.7814714893227714,10220231065.0,,新浪财经 / AKShare,点,中国科技指数
20201224,931087.CSI,中国科技龙头,CN_INDEX,4750.3,-0.29,2029874299.0,525.1,中证指数官网 / AKShare,点,中国科技指数
20201224,AAPL,苹果,US_EQUITY,128.11776733398438,0.7712131009972589,54930100.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,AMZN,亚马逊,US_EQUITY,158.63450622558594,-0.3949415822362745,29038000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,DX-Y.NYB,美元指数,FX_INDEX,90.33000183105469,-0.08848780866516082,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201224,GOOGL,谷歌母公司,US_EQUITY,85.94590759277344,0.34314104056096806,9312000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,META,Meta,US_EQUITY,265.0722961425781,-0.26479655986083594,6702000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,MSFT,微软,US_EQUITY,212.3900604248047,0.7827332395391462,10550600.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,MU,美光科技,US_EQUITY,68.82518768310547,0.9006736737083854,4848500.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,NVDA,英伟达,US_EQUITY,12.941526412963867,-0.11914154202143923,97884000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,TSLA,特斯拉,US_EQUITY,220.58999633789062,2.444349518922251,68596800.0,,Yahoo Finance / yfinance,USD,科技龙头
20201224,^DJI,道琼斯工业指数,US_INDEX,30199.869140625,0.23245754230405424,145570000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201224,^GSPC,标普500指数,US_INDEX,3703.06005859375,0.35365890047962534,1883780000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201224,^IXIC,纳斯达克综合指数,US_INDEX,12804.73046875,0.26325132476352486,3305960000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201225,000001.SH,上证综指,CN_INDEX,3396.563,0.9946142160552007,29454689500.0,,新浪财经 / AKShare,点,中国科技指数
20201225,000300.SH,沪深300,CN_INDEX,5042.014,0.8399774800675663,12100697900.0,,新浪财经 / AKShare,点,中国科技指数
20201225,000688.SH,科创50,CN_INDEX,1349.793,0.13204620430218306,151953708.0,,新浪财经 / AKShare,点,中国科技指数
20201225,399001.SZ,深证成指,CN_INDEX,14017.057,0.7292764207929903,33825412481.0,,新浪财经 / AKShare,点,中国科技指数
20201225,399006.SZ,创业板指,CN_INDEX,2840.801,0.7107322051948417,8790767070.0,,新浪财经 / AKShare,点,中国科技指数
20201225,931087.CSI,中国科技龙头,CN_INDEX,4794.52,0.93,1700467455.0,507.22,中证指数官网 / AKShare,点,中国科技指数
20201228,000001.SH,上证综指,CN_INDEX,3397.285,0.02125678222366645,31618154200.0,,新浪财经 / AKShare,点,中国科技指数
20201228,000300.SH,沪深300,CN_INDEX,5064.415,0.44428674731962214,13691440700.0,,新浪财经 / AKShare,点,中国科技指数
20201228,000660.KS,SK海力士,KR_EQUITY,108383.0390625,-2.1186439781078703,4825132.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201228,000688.SH,科创50,CN_INDEX,1339.007,-0.7990854894046606,164114355.0,,新浪财经 / AKShare,点,中国科技指数
20201228,005930.KS,三星电子,KR_EQUITY,68839.6328125,1.1568062156148695,40085044.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201228,399001.SZ,深证成指,CN_INDEX,14044.101,0.19293636317523344,37325254653.0,,新浪财经 / AKShare,点,中国科技指数
20201228,399006.SZ,创业板指,CN_INDEX,2842.81,0.07071949073518269,9776201285.0,,新浪财经 / AKShare,点,中国科技指数
20201228,931087.CSI,中国科技龙头,CN_INDEX,4738.31,-1.17,1574996544.0,474.45,中证指数官网 / AKShare,点,中国科技指数
20201228,AAPL,苹果,US_EQUITY,132.69998168945312,3.5765643211090214,124486200.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,AMZN,亚马逊,US_EQUITY,164.197998046875,3.5071132716721243,113736000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,DX-Y.NYB,美元指数,FX_INDEX,90.33999633789062,0.011064437765240243,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201228,GOOGL,谷歌母公司,US_EQUITY,87.91839599609375,2.2950347009729644,27650000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,META,Meta,US_EQUITY,274.5887145996094,3.590121863173712,23299700.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,MSFT,微软,US_EQUITY,214.49725341796875,0.9921335249631902,17933500.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,MU,美光科技,US_EQUITY,68.9031982421875,0.11334594457077518,8345200.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,NVDA,英伟达,US_EQUITY,12.848152160644531,-0.7215088030558814,212564000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,TSLA,特斯拉,US_EQUITY,221.22999572753906,0.2901307404113318,96835800.0,,Yahoo Finance / yfinance,USD,科技龙头
20201228,^DJI,道琼斯工业指数,US_INDEX,30403.970703125,0.675835916869727,302490000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201228,^GSPC,标普500指数,US_INDEX,3735.360107421875,0.8722529021144565,3535460000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201228,^IXIC,纳斯达克综合指数,US_INDEX,12899.419921875,0.7394880615104737,5109140000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201229,000001.SH,上证综指,CN_INDEX,3379.036,-0.5371642355586848,31176918500.0,,新浪财经 / AKShare,点,中国科技指数
20201229,000300.SH,沪深300,CN_INDEX,5042.936,-0.4241161121274706,14119866200.0,,新浪财经 / AKShare,点,中国科技指数
20201229,000660.KS,SK海力士,KR_EQUITY,109966.1640625,1.4606759634107291,4208916.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201229,000688.SH,科创50,CN_INDEX,1337.47,-0.11478655451391262,140743720.0,,新浪财经 / AKShare,点,中国科技指数
20201229,005930.KS,三星电子,KR_EQUITY,70213.4453125,1.9956708713741778,30339449.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201229,399001.SZ,深证成指,CN_INDEX,13970.211,-0.5261283723322796,37160031942.0,,新浪财经 / AKShare,点,中国科技指数
20201229,399006.SZ,创业板指,CN_INDEX,2812.997,-1.0487158832282129,9736867029.0,,新浪财经 / AKShare,点,中国科技指数
20201229,931087.CSI,中国科技龙头,CN_INDEX,4762.45,0.51,2292398669.0,565.35,中证指数官网 / AKShare,点,中国科技指数
20201229,AAPL,苹果,US_EQUITY,130.9331512451172,-1.3314473912066638,121047300.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,AMZN,亚马逊,US_EQUITY,166.10000610351562,1.1583625131030173,97458000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,DX-Y.NYB,美元指数,FX_INDEX,90.01000213623047,-0.3652802911635167,0.0,,Yahoo Finance / yfinance,点,美元与利率
20201229,GOOGL,谷歌母公司,US_EQUITY,87.11552429199219,-0.9132010371722843,19726000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,META,Meta,US_EQUITY,274.3705749511719,-0.0794423211294637,16383000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,MSFT,微软,US_EQUITY,213.7248992919922,-0.36007646422938633,17403200.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,MU,美光科技,US_EQUITY,68.4643783569336,-0.636864320450703,9403400.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,NVDA,英伟达,US_EQUITY,12.89123249053955,0.3353037024808936,170372000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,TSLA,特斯拉,US_EQUITY,221.99667358398438,0.3465523985226371,68732400.0,,Yahoo Finance / yfinance,USD,科技龙头
20201229,^DJI,道琼斯工业指数,US_INDEX,30335.669921875,-0.22464428056753194,357610000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201229,^GSPC,标普500指数,US_INDEX,3727.0400390625,-0.222738052560012,3393290000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201229,^IXIC,纳斯达克综合指数,US_INDEX,12850.2197265625,-0.38141401404465647,4726920000.0,,Yahoo Finance / yfinance,点,美国主要指数
20201230,000001.SH,上证综指,CN_INDEX,3414.453,1.0481391734210588,29102354300.0,,新浪财经 / AKShare,点,中国科技指数
20201230,000300.SH,沪深300,CN_INDEX,5113.711,1.4034483086836858,14862644800.0,,新浪财经 / AKShare,点,中国科技指数
20201230,000660.KS,SK海力士,KR_EQUITY,112336.1328125,2.155179977591115,4195192.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201230,000688.SH,科创50,CN_INDEX,1362.911,1.9021735066954815,198135748.0,,新浪财经 / AKShare,点,中国科技指数
20201230,005930.KS,三星电子,KR_EQUITY,72634.578125,3.448246702215263,29417421.0,,Yahoo Finance / yfinance,KRW,科技龙头
20201230,399001.SZ,深证成指,CN_INDEX,14201.565,1.6560522958458002,35191999131.0,,新浪财经 / AKShare,点,中国科技指数
20201230,399006.SZ,创业板指,CN_INDEX,2900.538,3.1120189605605697,8456437559.0,,新浪财经 / AKShare,点,中国科技指数
20201230,931087.CSI,中国科技龙头,CN_INDEX,4871.53,2.29,2889765267.0,625.8,中证指数官网 / AKShare,点,中国科技指数
20201230,AAPL,苹果,US_EQUITY,129.81666564941406,-0.8527142172061297,96452100.0,,Yahoo Finance / yfinance,USD,科技龙头
20201230,AMZN,亚马逊,US_EQUITY,164.29249572753906,-1.0882060864285004,64186000.0,,Yahoo Finance / yfinance,USD,科技龙头
20201230,DX-Y.NYB,美元指数,FX_INDEX,89.62999725341797,-0.4221807285787693,0.0,,Yahoo Finance / yfinance,点,美元与利率
