trade_date,symbol,name,period,period_label,close,ma20,ma30,dev20_pct,dev30_pct,source
20260213,000688.SH,科创50,week,周K,1470.333,1409.91285,1348.1091333333336,4.285381894349016,9.066318419225894,公开指数日线计算（周K最后实际交易日）
20260227,000688.SH,科创50,week,周K,1488.023,1409.5495999999998,1362.5700333333332,5.567267728641845,9.207083936798742,公开指数日线计算（周K最后实际交易日）
20260227,000688.SH,科创50,month,月K,1488.023,1114.69525,1008.3956999999999,33.49146324970882,47.56340194627961,公开指数日线计算（月K最后实际交易日）
20260306,000688.SH,科创50,week,周K,1414.394,1407.63555,1375.1573333333333,0.48012782854198743,2.8532492766888184,公开指数日线计算（周K最后实际交易日）
20260313,000688.SH,科创50,week,周K,1373.636,1408.1589499999998,1386.1606333333334,-2.451637295633413,-0.9035484800354765,公开指数日线计算（周K最后实际交易日）
20260320,000688.SH,科创50,week,周K,1318.307,1400.9632,1393.3944333333334,-5.899955116594057,-5.388813930719261,公开指数日线计算（周K最后实际交易日）
20260327,000688.SH,科创50,week,周K,1300.756,1395.2247499999999,1395.1575666666665,-6.770862543830292,-6.766373126743829,公开指数日线计算（周K最后实际交易日）
20260331,000688.SH,科创50,month,月K,1256.327,1140.3429,1020.6799333333332,10.17098453456411,23.08726359467961,公开指数日线计算（月K最后实际交易日）
20260403,000688.SH,科创50,week,周K,1256.21,1387.25095,1392.3208666666665,-9.446088323096847,-9.775826099089313,公开指数日线计算（周K最后实际交易日）
20260410,000688.SH,科创50,week,周K,1364.495,1387.4141,1395.5189666666668,-1.651929297821042,-2.223113222228046,公开指数日线计算（周K最后实际交易日）
20260417,000688.SH,科创50,week,周K,1423.351,1394.29015,1398.3634,2.0842756437747356,1.7869174779603147,公开指数日线计算（周K最后实际交易日）
20260424,000688.SH,科创50,week,周K,1453.685,1400.61695,1401.3979333333334,3.7889053106204162,3.731064919033922,公开指数日线计算（周K最后实际交易日）
20260430,000688.SH,科创50,week,周K,1571.065,1412.86515,1405.4059666666667,11.19709478289559,11.787272664441751,公开指数日线计算（周K最后实际交易日）
20260430,000688.SH,科创50,month,月K,1571.065,1184.18795,1043.9019,32.67024039553856,50.49929500080419,公开指数日线计算（月K最后实际交易日）
20260508,000688.SH,科创50,week,周K,1640.46,1427.4441000000002,1410.2450333333334,14.922889099475057,16.324465693916878,公开指数日线计算（周K最后实际交易日）
20260515,000688.SH,科创50,week,周K,1696.261,1446.8277000000003,1418.3645666666666,17.24001413575367,19.59273658298053,公开指数日线计算（周K最后实际交易日）
20260522,000688.SH,科创50,week,周K,1790.771,1469.0749,1432.618,21.89786919645824,24.999895296582906,公开指数日线计算（周K最后实际交易日）
20260529,000688.SH,科创50,week,周K,1751.323,1489.43105,1442.2547,17.583355067023753,21.42952281590762,公开指数日线计算（周K最后实际交易日）
20260529,000688.SH,科创50,month,月K,1751.323,1228.1358500000001,1073.4231666666667,42.60010405200694,63.15308392667136,公开指数日线计算（月K最后实际交易日）
20260605,000688.SH,科创50,week,周K,1668.329,1499.0491,1450.6815,11.292485349545922,15.003120946948044,公开指数日线计算（周K最后实际交易日）
20260612,000688.SH,科创50,week,周K,1663.221,1506.50675,1458.9326666666668,10.402492388434359,14.002588193469268,公开指数日线计算（周K最后实际交易日）
20260618,000688.SH,科创50,week,周K,1911.513,1524.39705,1477.2753666666665,25.394692937774966,29.394494969015163,公开指数日线计算（周K最后实际交易日）
20260626,000688.SH,科创50,week,周K,2032.284,1550.54115,1502.1571666666666,31.069336663525515,35.29103645723713,公开指数日线计算（周K最后实际交易日）
20260630,000688.SH,科创50,month,月K,2207.865,1290.0567,1118.6185,71.14480317027923,97.374261198076,公开指数日线计算（月K最后实际交易日）
20260703,000688.SH,科创50,week,周K,1975.6,1578.20085,1523.7721999999999,25.180518056367784,29.651925661854193,公开指数日线计算（周K最后实际交易日）
20260710,000688.SH,科创50,week,周K,2064.976,1607.9330000000002,1548.4013666666665,28.424256483323607,33.36180427464966,公开指数日线计算（周K最后实际交易日）
20260717,000688.SH,科创50,week,周K,1715.404,1619.30205,1560.6188000000002,5.9347760351442735,9.918193988179546,公开指数日线计算（周K最后实际交易日）
20260724,000688.SH,科创50,week,周K,1787.196,1637.94215,1576.5723666666668,9.112278476990166,13.359591845355823,公开指数日线计算（周K最后实际交易日）
20260731,000688.SH,科创50,week,周K,1635.962,1651.05845,1586.2435333333333,-0.9143498220792856,3.134352678001995,公开指数日线计算（周K最后实际交易日）
20260731,000688.SH,科创50,month,月K,1635.962,1321.4852500000002,1150.3221666666666,23.79721983276013,42.217723643506844,公开指数日线计算（月K最后实际交易日）
20260807,000688.SH,科创50,week,周K,1744.024,1672.3443,1599.5710000000001,4.286180782270721,9.030733865517671,公开指数日线计算（周K最后实际交易日）
20260814,000688.SH,科创50,week,周K,1717.679,1693.19045,1607.6280333333334,1.446296250962198,6.845549118628003,公开指数日线计算（周K最后实际交易日）
20260821,000688.SH,科创50,week,周K,1653.555,1713.0577,1612.2776000000001,-3.4734790310915975,2.5601918677031765,公开指数日线计算（周K最后实际交易日）
20260828,000688.SH,科创50,week,周K,1662.149,1727.9404,1615.8923333333332,-3.8075040088188294,2.862608214202389,公开指数日线计算（周K最后实际交易日）
20260831,000688.SH,科创50,month,月K,1684.387,1356.25785,1179.5448333333334,24.1937143442156,42.79974379947971,公开指数日线计算（月K最后实际交易日）
20260904,000688.SH,科创50,week,周K,1577.361,1735.6408999999999,1618.1576333333333,-9.11939215076113,-2.5211779429235137,公开指数日线计算（周K最后实际交易日）
20260904,000688.SH,科创50,month,月K,1577.361,1387.3714,1206.6988,13.694213387994015,30.71704388866552,公开指数日线计算（月K最后实际交易日）
20200103,399001.SZ,深证成指,week,周K,10656.406,,,,,公开指数日线计算（周K最后实际交易日）
20200110,399001.SZ,深证成指,week,周K,10879.843,,,,,公开指数日线计算（周K最后实际交易日）
20200117,399001.SZ,深证成指,week,周K,10954.388,,,,,公开指数日线计算（周K最后实际交易日）
20200123,399001.SZ,深证成指,week,周K,10681.904,,,,,公开指数日线计算（周K最后实际交易日）
20200123,399001.SZ,深证成指,month,月K,10681.904,,,,,公开指数日线计算（月K最后实际交易日）
20200207,399001.SZ,深证成指,week,周K,10611.551,,,,,公开指数日线计算（周K最后实际交易日）
20200214,399001.SZ,深证成指,week,周K,10916.312,,,,,公开指数日线计算（周K最后实际交易日）
20200221,399001.SZ,深证成指,week,周K,11629.698,,,,,公开指数日线计算（周K最后实际交易日）
20200228,399001.SZ,深证成指,week,周K,10980.774,,,,,公开指数日线计算（周K最后实际交易日）
20200228,399001.SZ,深证成指,month,月K,10980.774,,,,,公开指数日线计算（月K最后实际交易日）
20200306,399001.SZ,深证成指,week,周K,11582.815,,,,,公开指数日线计算（周K最后实际交易日）
20200313,399001.SZ,深证成指,week,周K,10831.125,,,,,公开指数日线计算（周K最后实际交易日）
20200320,399001.SZ,深证成指,week,周K,10150.125,,,,,公开指数日线计算（周K最后实际交易日）
20200327,399001.SZ,深证成指,week,周K,10109.906,,,,,公开指数日线计算（周K最后实际交易日）
20200331,399001.SZ,深证成指,month,月K,9962.305,,,,,公开指数日线计算（月K最后实际交易日）
20200403,399001.SZ,深证成指,week,周K,10110.113,,,,,公开指数日线计算（周K最后实际交易日）
20200410,399001.SZ,深证成指,week,周K,10298.413,,,,,公开指数日线计算（周K最后实际交易日）
20200417,399001.SZ,深证成指,week,周K,10527.99,,,,,公开指数日线计算（周K最后实际交易日）
20200424,399001.SZ,深证成指,week,周K,10423.462,,,,,公开指数日线计算（周K最后实际交易日）
20200430,399001.SZ,深证成指,week,周K,10721.779,,,,,公开指数日线计算（周K最后实际交易日）
20200430,399001.SZ,深证成指,month,月K,10721.779,,,,,公开指数日线计算（月K最后实际交易日）
20200508,399001.SZ,深证成指,week,周K,11001.579,,,,,公开指数日线计算（周K最后实际交易日）
20200515,399001.SZ,深证成指,week,周K,10964.892,,,,,公开指数日线计算（周K最后实际交易日）
20200522,399001.SZ,深证成指,week,周K,10604.966,10731.90205,,-1.1827917307538294,,公开指数日线计算（周K最后实际交易日）
20200529,399001.SZ,深证成指,week,周K,10746.076,10736.38555,,0.09025802915580972,,公开指数日线计算（周K最后实际交易日）
20200529,399001.SZ,深证成指,month,月K,10746.076,,,,,公开指数日线计算（月K最后实际交易日）
20200605,399001.SZ,深证成指,week,周K,11180.598,10751.423299999999,,3.9917942771353854,,公开指数日线计算（周K最后实际交易日）
20200612,399001.SZ,深证成指,week,周K,11251.708,10766.2893,,4.508690844857766,,公开指数日线计算（周K最后实际交易日）
20200619,399001.SZ,深证成指,week,周K,11668.133,10815.600750000001,,7.882430848790323,,公开指数日线计算（周K最后实际交易日）
20200624,399001.SZ,深证成指,week,周K,11813.528,10875.6996,,8.623154688825728,,公开指数日线计算（周K最后实际交易日）
20200630,399001.SZ,深证成指,month,月K,11992.347,,,,,公开指数日线计算（月K最后实际交易日）
20200703,399001.SZ,深证成指,week,周K,12433.265,10951.54725,,13.529757176548717,,公开指数日线计算（周K最后实际交易日）
20200710,399001.SZ,深证成指,week,周K,13671.244,11053.624549999999,,23.681096079927944,,公开指数日线计算（周K最后实际交易日）
20200717,399001.SZ,深证成指,week,周K,13114.938,11160.332750000001,,17.51386176187264,,公开指数日线计算（周K最后实际交易日）
20200724,399001.SZ,深证成指,week,周K,12935.697,11227.976850000001,,15.209509004286904,,公开指数日线计算（周K最后实际交易日）
20200731,399001.SZ,深证成指,week,周K,13637.883,11368.314750000001,11236.370366666666,19.963981468757265,21.372672446411677,公开指数日线计算（周K最后实际交易日）
20200731,399001.SZ,深证成指,month,月K,13637.883,,,,,公开指数日线计算（月K最后实际交易日）
20200807,399001.SZ,深证成指,week,周K,13648.5,11543.2335,11336.106833333331,18.238100268871804,20.39847719030996,公开指数日线计算（周K最后实际交易日）
20200814,399001.SZ,深证成指,week,周K,13489.01,11712.1887,11423.079066666665,15.170702466567999,18.085587268338756,公开指数日线计算（周K最后实际交易日）
20200821,399001.SZ,深证成指,week,周K,13478.0,11880.583050000001,11507.199466666667,13.44561073540913,17.126673949141356,公开指数日线计算（周K最后实际交易日）
20200828,399001.SZ,深证成指,week,周K,13851.324,12058.2286,11612.8468,14.870305245332638,19.275869548197267,公开指数日线计算（周K最后实际交易日）
20200831,399001.SZ,深证成指,month,月K,13758.228,,,,,公开指数日线计算（月K最后实际交易日）
20200904,399001.SZ,深证成指,week,周K,13656.657,12214.66195,11714.350333333334,11.805443784713177,16.580575203900196,公开指数日线计算（周K最后实际交易日）
20200911,399001.SZ,深证成指,week,周K,12942.949,12340.6363,11781.9049,4.880726450061568,9.85446843998885,公开指数日线计算（周K最后实际交易日）
20200918,399001.SZ,深证成指,week,周K,13245.09,12466.80185,11835.7513,6.2428853796212325,11.907471391359836,公开指数日线计算（周K最后实际交易日）
20200925,399001.SZ,深证成指,week,周K,12814.174,12557.4316,11896.864633333334,2.0445454785515293,7.710513609581593,公开指数日线计算（周K最后实际交易日）
20200930,399001.SZ,深证成指,week,周K,12907.448,12654.5594,11941.019066666666,1.9983990908446714,8.093353908387257,公开指数日线计算（周K最后实际交易日）
20200930,399001.SZ,深证成指,month,月K,12907.448,,,,,公开指数日线计算（月K最后实际交易日）
20201009,399001.SZ,深证成指,week,周K,13289.262,12788.7742,12022.956966666668,3.913493132125212,10.532392628902599,公开指数日线计算（周K最后实际交易日）
20201016,399001.SZ,深证成指,week,周K,13532.729,12928.10685,12135.710433333334,4.676803471809166,11.511633985839453,公开指数日线计算（周K最后实际交易日）
20201023,399001.SZ,深证成指,week,周K,13128.455,13025.4997,12236.328733333334,0.7904134380349204,7.290800092975602,公开指数日线计算（周K最后实际交易日）
20201030,399001.SZ,深证成指,week,周K,13236.601,13124.744349999999,12340.545,0.8522577432146461,7.261073153576292,公开指数日线计算（周K最后实际交易日）
20201030,399001.SZ,深证成指,month,月K,13236.601,,,,,公开指数日线计算（月K最后实际交易日）
20201106,399001.SZ,深证成指,week,周K,13838.422,13233.2588,12458.5453,4.573047418977416,11.075744934683506,公开指数日线计算（周K最后实际交易日）
20201113,399001.SZ,深证成指,week,周K,13754.554,13330.310099999999,12566.097433333334,3.182550869540557,9.457642461963722,公开指数日线计算（周K最后实际交易日）
20201120,399001.SZ,深证成指,week,周K,13852.418,13401.267749999999,12680.395966666667,3.3664744143329317,9.24278734208508,公开指数日线计算（周K最后实际交易日）
20201127,399001.SZ,深证成指,week,周K,13690.884,13402.249749999999,12779.366133333333,2.153625364278877,7.13273144502129,公开指数日线计算（周K最后实际交易日）
20201130,399001.SZ,深证成指,month,月K,13670.11,,,,,公开指数日线计算（月K最后实际交易日）
20201204,399001.SZ,深证成指,week,周K,14026.656,13447.835649999999,12880.202033333333,4.304189648540224,8.900900495968166,公开指数日线计算（周K最后实际交易日）
20201211,399001.SZ,深证成指,week,周K,13555.145,13478.808050000001,12966.543800000001,0.5663479271818872,4.539383887323933,公开指数日线计算（周K最后实际交易日）
20201218,399001.SZ,深证成指,week,周K,13854.12,13489.6199,13074.848933333333,2.702078358783111,5.960077019933863,公开指数日线计算（周K最后实际交易日）
20201225,399001.SZ,深证成指,week,周K,14017.057,13508.047750000002,13183.881633333333,3.7681925576551034,6.319651448933805,公开指数日线计算（周K最后实际交易日）
20201231,399001.SZ,深证成指,week,周K,14470.684,13557.13145,13293.551166666666,6.738538704660857,8.854916331799823,公开指数日线计算（周K最后实际交易日）
20201231,399001.SZ,深证成指,month,月K,14470.684,,,,,公开指数日线计算（月K最后实际交易日）
20210108,399001.SZ,深证成指,week,周K,15319.291,13649.196,13429.137266666667,12.235848910074987,14.075019830387813,公开指数日线计算（周K最后实际交易日）
20210115,399001.SZ,深证成指,week,周K,15031.703,13708.21495,13541.256266666667,9.654707449710664,11.006709451339724,公开指数日线计算（周K最后实际交易日）
20210122,399001.SZ,深证成指,week,周K,15628.73,13806.818599999999,13668.429666666667,13.19573648921557,14.341810882005968,公开指数日线计算（周K最后实际交易日）
20210129,399001.SZ,深证成指,week,周K,14821.994,13900.77085,13748.053966666666,6.627137156210305,7.811578540040598,公开指数日线计算（周K最后实际交易日）
20210129,399001.SZ,深证成指,month,月K,14821.994,,,,,公开指数日线计算（月K最后实际交易日）
20210205,399001.SZ,深证成指,week,周K,15007.295,13988.881099999999,13792.589000000002,7.28016696060132,8.806946977104868,公开指数日线计算（周K最后实际交易日）
20210210,399001.SZ,深证成指,week,周K,15962.25,14146.284899999999,13887.499399999999,12.837046000678253,14.939698935288526,公开指数日线计算（周K最后实际交易日）
20210219,399001.SZ,深证成指,week,周K,15823.105,14292.067750000002,13983.746333333334,10.71249644754866,13.153547145532452,公开指数日线计算（周K最后实际交易日）
20210226,399001.SZ,深证成指,week,周K,14507.445,14352.9769,14012.731733333336,1.0762094935163002,3.530455560566015,公开指数日线计算（周K最后实际交易日）
20210226,399001.SZ,深证成指,month,月K,14507.445,,,,,公开指数日线计算（月K最后实际交易日）
20210305,399001.SZ,深证成指,week,周K,14412.312,14396.956049999999,14038.192133333334,0.10666108826526965,2.6650145767582734,公开指数日线计算（周K最后实际交易日）
20210312,399001.SZ,深证成指,week,周K,13897.025,14435.384549999999,14051.792633333334,-3.7294437715550743,-1.1014084634738963,公开指数日线计算（周K最后实际交易日）
20210319,399001.SZ,深证成指,week,周K,13606.002,14453.8546,14056.059366666666,-5.8659272800488775,-3.201874401113858,公开指数日线计算（周K最后实际交易日）
20210326,399001.SZ,深证成指,week,周K,13769.683,14450.41765,14053.338,-4.7108302783206994,-2.0184172614363893,公开指数日线计算（周K最后实际交易日）
20210331,399001.SZ,深证成指,month,月K,13778.67,,,,,公开指数日线计算（月K最后实际交易日）
20210402,399001.SZ,深证成指,week,周K,14122.613,14468.820600000001,14068.869866666668,-2.392783832014622,0.38200035854099035,公开指数日线计算（周K最后实际交易日）
20210409,399001.SZ,深证成指,week,周K,13813.31,14466.8652,14097.881900000002,-4.517600675507783,-2.0185436508728505,公开指数日线计算（周K最后实际交易日）
20210416,399001.SZ,深证成指,week,周K,13720.743,14468.35815,14113.737,-5.16724249046876,-2.784478696180881,公开指数日线计算（周K最后实际交易日）
20210423,399001.SZ,深证成指,week,周K,14351.855,14484.618100000002,14164.993033333334,-0.9165799131424901,1.3191814936085011,公开指数日线计算（周K最后实际交易日）
20210430,399001.SZ,深证成指,week,周K,14438.567,14528.7892,14216.030333333334,-0.6209891186252481,1.5653924580117717,公开指数日线计算（周K最后实际交易日）
20210430,399001.SZ,深证成指,month,月K,14438.567,,,,,公开指数日线计算（月K最后实际交易日）
20210507,399001.SZ,深证成指,week,周K,13933.809,14532.77365,14237.515233333334,-4.121475118412787,-2.133140708585779,公开指数日线计算（周K最后实际交易日）
20210514,399001.SZ,深证成指,week,周K,14208.783,14542.359950000002,14260.050366666666,-2.2938295513721063,-0.3595174305029536,公开指数日线计算（周K最后实际交易日）
20210521,399001.SZ,深证成指,week,周K,14417.457,14539.6986,14303.0171,-0.8407437001479501,0.8001102089153056,公开指数日线计算（周K最后实际交易日）
20210528,399001.SZ,深证成指,week,周K,14852.878,14516.377949999998,14356.893,2.318071706034641,3.4546820123267707,公开指数日线计算（周K最后实际交易日）
20210531,399001.SZ,深证成指,month,月K,14996.377,,,,,公开指数日线计算（月K最后实际交易日）
20210604,399001.SZ,深证成指,week,周K,14870.914,14508.338500000002,14391.3094,2.4990835442666226,3.33259876964358,公开指数日线计算（周K最后实际交易日）
20210611,399001.SZ,深证成指,week,周K,14801.24,14466.964000000002,14426.198933333333,2.310616104387897,2.5997219946835237,公开指数日线计算（周K最后实际交易日）
20210618,399001.SZ,深证成指,week,周K,14583.668,14455.047700000001,14450.573933333333,0.8897950575424085,0.9210296233262971,公开指数日线计算（周K最后实际交易日）
20210625,399001.SZ,深证成指,week,周K,15003.85,14454.875449999998,14494.339466666666,3.797850433917116,3.515238031405854,公开指数日线计算（周K最后实际交易日）
20210630,399001.SZ,深证成指,month,月K,15161.702,,,,,公开指数日线计算（月K最后实际交易日）
20210702,399001.SZ,深证成指,week,周K,14670.711,14390.298499999999,14515.807966666667,1.9486218440847525,1.0671333878833567,公开指数日线计算（周K最后实际交易日）
20210709,399001.SZ,深证成指,week,周K,14844.356,14341.361049999998,14558.781666666666,3.5073027465548856,1.9615263136143923,公开指数日线计算（周K最后实际交易日）
20210716,399001.SZ,深证成指,week,周K,14972.214,14364.5995,14596.051466666666,4.229943897844146,2.5771526922358845,公开指数日线计算（周K最后实际交易日）
20210723,399001.SZ,深证成指,week,周K,15028.567,14395.41225,14629.768466666666,4.398309259951905,2.725938788723692,公开指数日线计算（周K最后实际交易日）
20210730,399001.SZ,深证成指,week,周K,14473.21,14424.2215,14629.852666666668,0.339626648134872,-1.070705701798147,公开指数日线计算（周K最后实际交易日）
20210730,399001.SZ,深证成指,month,月K,14473.21,,,,,公开指数日线计算（月K最后实际交易日）
20210806,399001.SZ,深证成指,week,周K,14827.41,14485.2919,14613.456633333331,2.3618308996589787,1.4640845902169408,公开指数日线计算（周K最后实际交易日）
20210813,399001.SZ,深证成指,week,周K,14799.032,14536.759349999998,14605.700933333334,1.8042030117255914,1.3236685288101624,公开指数日线计算（周K最后实际交易日）
20210820,399001.SZ,深证成指,week,周K,14253.535,14543.305449999996,14559.8611,-1.9924662312582941,-2.103908120387221,公开指数日线计算（周K最后实际交易日）
20210827,399001.SZ,深证成指,week,周K,14436.896,14574.484749999998,14547.0245,-0.9440385190975453,-0.7570517255951481,公开指数日线计算（周K最后实际交易日）
20210831,399001.SZ,深证成指,month,月K,14328.382,13163.6243,,8.848305553661229,,公开指数日线计算（月K最后实际交易日）
20210903,399001.SZ,深证成指,week,周K,14179.864,14597.4408,14519.443466666666,-2.860616499297608,-2.338791203989765,公开指数日线计算（周K最后实际交易日）
20210910,399001.SZ,深证成指,week,周K,14771.871,14618.4416,14479.764166666668,1.049560576963282,2.0173452410625625,公开指数日线计算（周K最后实际交易日）
20210917,399001.SZ,深证成指,week,周K,14359.358,14614.481149999998,14430.9726,-1.7456873588700628,-0.4962562260010017,公开指数日线计算（周K最后实际交易日）
20210924,399001.SZ,深证成指,week,周K,14357.846,14635.682999999999,14425.985966666665,-1.8983534967244031,-0.4723418338553276,公开指数日线计算（周K最后实际交易日）
20210930,399001.SZ,深证成指,week,周K,14309.013,14640.694500000001,14422.542666666668,-2.265476545528633,-0.7871681803310326,公开指数日线计算（周K最后实际交易日）
20210930,399001.SZ,深证成指,month,月K,14309.013,13344.979749999999,,7.223939399383528,,公开指数日线计算（月K最后实际交易日）
20211008,399001.SZ,深证成指,week,周K,14414.159,14640.5296,14439.780466666667,-1.5461913344992695,-0.17743667728060686,公开指数日线计算（周K最后实际交易日）
20211015,399001.SZ,深证成指,week,周K,14415.992,14618.685300000001,14466.780133333332,-1.3865357646080545,-0.35106729255053315,公开指数日线计算（周K最后实际交易日）
20211022,399001.SZ,深证成指,week,周K,14492.821,14599.780649999997,14490.884733333332,-0.7326113491985753,0.013361963070579463,公开指数日线计算（周K最后实际交易日）
20211029,399001.SZ,深证成指,week,周K,14451.382,14582.28775,14501.8437,-0.8977037913683983,-0.3479674794729659,公开指数日线计算（周K最后实际交易日）
20211029,399001.SZ,深证成指,month,月K,14451.382,13518.510150000002,,6.900700148529304,,公开指数日线计算（月K最后实际交易日）
20211105,399001.SZ,深证成指,week,周K,14462.622,14576.235449999998,14523.487433333332,-0.7794430214146941,-0.41908276929161214,公开指数日线计算（周K最后实际交易日）
20211112,399001.SZ,深证成指,week,周K,14705.368,14561.31135,14556.308266666667,0.989310966144541,1.024021548613896,公开指数日线计算（周K最后实际交易日）
20211119,399001.SZ,深证成指,week,周K,14752.486,14565.400099999999,14569.662633333332,1.2844542457848496,1.2548222376020934,公开指数日线计算（周K最后实际交易日）
20211126,399001.SZ,深证成指,week,周K,14777.171,14562.040850000001,14580.949433333333,1.4773351634980392,1.345739298828419,公开指数日线计算（周K最后实际交易日）
20211130,399001.SZ,深证成指,month,月K,14795.734,13760.1816,,7.525717538495291,,公开指数日线计算（月K最后实际交易日）
20211203,399001.SZ,深证成指,week,周K,14892.053,14558.032799999997,14612.890899999999,2.2944047769970943,1.910382428161439,公开指数日线计算（周K最后实际交易日）
20211210,399001.SZ,深证成指,week,周K,15111.562,14562.182550000001,14642.983533333334,3.7726449872035106,3.200020443921092,公开指数日线计算（周K最后实际交易日）
20211217,399001.SZ,深证成指,week,周K,14867.554,14581.89975,14657.986766666667,1.9589645718144588,1.4297136207675143,公开指数日线计算（周K最后实际交易日）
20211224,399001.SZ,深证成指,week,周K,14710.328,14576.04565,14653.2351,0.9212536323251586,0.38962658832928376,公开指数日线计算（周K最后实际交易日）
20211231,399001.SZ,深证成指,week,周K,14857.346,14578.961350000001,14652.782833333333,1.9094957680232616,1.396070418796569,公开指数日线计算（周K最后实际交易日）
20211231,399001.SZ,深证成指,month,月K,14857.346,13966.95995,,6.374945250702169,,公开指数日线计算（月K最后实际交易日）
20220107,399001.SZ,深证成指,week,周K,14343.654,14583.4673,14637.529966666665,-1.6444189510405383,-2.0076882324811196,公开指数日线计算（周K最后实际交易日）
20220114,399001.SZ,深证成指,week,周K,14150.569,14569.150950000001,14623.093333333332,-2.873070307504788,-3.231356885729597,公开指数日线计算（周K最后实际交易日）
20220121,399001.SZ,深证成指,week,周K,14029.546,14561.63505,14590.616533333332,-3.654047421000295,-3.8454203223799666,公开指数日线计算（周K最后实际交易日）
20220128,399001.SZ,深证成指,week,周K,13328.056,14489.4443,14545.861366666668,-8.015409535064077,-8.372177734743113,公开指数日线计算（周K最后实际交易日）
20220128,399001.SZ,深证成指,month,月K,13328.056,14096.05895,,-5.448352285728775,,公开指数日线计算（月K最后实际交易日）
20220211,399001.SZ,深证成指,week,周K,13224.378,14432.695300000001,14491.8621,-8.372083487413473,-8.746178312033482,公开指数日线计算（周K最后实际交易日）
20220218,399001.SZ,深证成指,week,周K,13459.681,14387.787050000003,14441.444333333331,-6.450651839471044,-6.79823507034717,公开指数日线计算（周K最后实际交易日）
20220225,399001.SZ,深证成指,week,周K,13412.918,14342.982299999998,14387.589366666665,-6.484455467814376,-6.774389662001301,公开指数日线计算（周K最后实际交易日）
20220228,399001.SZ,深证成指,month,月K,13455.733,14169.22825,,-5.035526546761638,,公开指数日线计算（月K最后实际交易日）
20220304,399001.SZ,深证成指,week,周K,13020.464,14273.29755,14339.1645,-8.777463971526323,-9.196494677217771,公开指数日线计算（周K最后实际交易日）
20220311,399001.SZ,深证成指,week,周K,12447.373,14174.8666,14259.829933333333,-12.187018394938542,-12.710228255223367,公开指数日线计算（周K最后实际交易日）
20220318,399001.SZ,深证成指,week,周K,12328.647,14066.6579,14177.483766666666,-12.355535425369224,-13.040655147943458,公开指数日线计算（周K最后实际交易日）
20220325,399001.SZ,深证成指,week,周K,12072.728,13947.725199999997,14104.7902,-13.443032273104993,-14.406894191166353,公开指数日线计算（周K最后实际交易日）
20220331,399001.SZ,深证成指,month,月K,12118.254,14093.246800000003,,-14.013753026733355,,公开指数日线计算（月K最后实际交易日）
20220401,399001.SZ,深证成指,week,周K,12227.931,13835.990650000002,14031.158033333335,-11.622295003502337,-12.851590931051238,公开指数日线计算（周K最后实际交易日）
20220408,399001.SZ,深证成指,week,周K,11959.271,13698.685800000001,13957.138266666669,-12.69767644426154,-14.314304469119598,公开指数日线计算（周K最后实际交易日）
20220415,399001.SZ,深证成指,week,周K,11648.567,13543.489850000002,13853.028133333333,-13.99139269853702,-15.913207654786554,公开指数日线计算（周K最后实际交易日）
20220422,399001.SZ,深证成指,week,周K,11051.697,13357.216150000002,13742.772766666667,-17.260476465374875,-19.58175262268701,公开指数日线计算（周K最后实际交易日）
20220429,399001.SZ,深证成指,week,周K,11021.436,13163.685300000001,13631.5591,-16.273932802085454,-19.147649075592543,公开指数日线计算（周K最后实际交易日）
20220429,399001.SZ,深证成指,month,月K,11021.436,13956.407200000001,,-21.02956124696621,,公开指数日线计算（月K最后实际交易日）
20220506,399001.SZ,深证成指,week,周K,10809.88,12948.601200000001,13514.921333333332,-16.51700571332756,-20.015220707660298,公开指数日线计算（周K最后实际交易日）
20220513,399001.SZ,深证成指,week,周K,11159.791,12763.21305,13406.4424,-12.562840122769881,-16.757998378451244,公开指数日线计算（周K最后实际交易日）
20220520,399001.SZ,深证成指,week,周K,11454.527,12600.423,13307.726900000001,-9.09410739623583,-13.925743396492463,公开指数日线计算（周K最后实际交易日）
20220527,399001.SZ,深证成指,week,周K,11193.587,12417.23505,13197.752433333335,-9.854432529244905,-15.185657129553743,公开指数日线计算（周K最后实际交易日）
20220531,399001.SZ,深证成指,month,月K,11527.621,13887.41585,,-16.99232510560992,,公开指数日线计算（月K最后实际交易日）
20220602,399001.SZ,深证成指,week,周K,11628.309,12281.4678,13103.65,-5.3182470583850066,-11.25900798632442,公开指数日线计算（周K最后实际交易日）
20220610,399001.SZ,深证成指,week,周K,12035.149,12175.6968,13022.734233333333,-1.154330649889379,-7.5835474765774125,公开指数日线计算（周K最后实际交易日）
20220617,399001.SZ,深证成指,week,周K,12331.141,12090.776549999999,12943.593333333332,1.9879984466341094,-4.7317025308273415,公开指数日线计算（周K最后实际交易日）
20220624,399001.SZ,深证成指,week,周K,12686.032,12058.675350000001,12874.711533333333,5.202533709475787,-1.4655049384588725,公开指数日线计算（周K最后实际交易日）
20220630,399001.SZ,深证成指,month,月K,12896.204,13870.396000000002,13201.108833333334,-7.023534151440247,-2.3096910811267413,公开指数日线计算（月K最后实际交易日）
20220701,399001.SZ,深证成指,week,周K,12860.355,12040.4742,12810.817666666666,6.809373006255837,0.386683618659478,公开指数日线计算（周K最后实际交易日）
20220708,399001.SZ,深证成指,week,周K,12857.13,12010.34665,12742.9869,7.050448872764226,0.8957326951344546,公开指数日线计算（周K最后实际交易日）
