code,exchange,name,source,updated_at
002414,SZ,高德红外,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600156,SH,华升股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600776,SH,东方通信,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300485,SZ,赛升药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688278,SH,特宝生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688306,SH,均普智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688351,SH,微电生理,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000429,SZ,粤高速Ａ,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000589,SZ,贵州轮胎,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301135,SZ,瑞德智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605180,SH,华生科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600502,SH,安徽建工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603520,SH,司太立,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601211,SH,国泰海通,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001306,SZ,夏厦精密,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002892,SZ,科力尔,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603899,SH,晨光股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301513,SZ,尚水智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300717,SZ,华信新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000738,SZ,航发控制,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002713,SZ,东易日盛,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300258,SZ,精锻科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002129,SZ,TCL中环,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300772,SZ,运达股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300187,SZ,永清环保,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000546,SZ,金圆股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603183,SH,建研院,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
003030,SZ,祖名股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002096,SZ,易普力,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603797,SH,联泰环保,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603327,SH,福蓉科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301166,SZ,优宁维,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603402,SH,陕西旅游,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688016,SH,心脉医疗,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600029,SH,南方航空,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301007,SZ,德迈仕,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601865,SH,福莱特,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000065,SZ,北方国际,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300012,SZ,华测检测,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601956,SH,东贝集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603885,SH,吉祥航空,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301539,SZ,宏鑫科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603390,SH,通达电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301557,SZ,常友科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002454,SZ,松芝股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600768,SH,富邦新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600888,SH,新疆众和,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688293,SH,奥浦迈,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002935,SZ,天奥电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601702,SH,华峰铝业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300204,SZ,舒泰神,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605069,SH,正和生态,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002001,SZ,新 和 成,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688577,SH,浙海德曼,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300897,SZ,山科智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601939,SH,建设银行,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688193,SH,仁度生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002569,SZ,*ST步森,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300397,SZ,天和防务,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603606,SH,东方电缆,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002333,SZ,罗普斯金,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603073,SH,彩蝶实业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601111,SH,中国国航,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002725,SZ,跃岭股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603816,SH,顾家家居,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600398,SH,海澜之家,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300825,SZ,阿尔特,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002872,SZ,ST天圣,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000159,SZ,国际实业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600735,SH,ST新华锦,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002229,SZ,鸿博股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001248,SZ,华润新能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300851,SZ,交大思诺,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603059,SH,倍加洁,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002996,SZ,顺博合金,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000027,SZ,深圳能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301628,SZ,强达电路,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301388,SZ,欣灵电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301197,SZ,工大科雅,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603160,SH,汇顶科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002007,SZ,华兰生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301515,SZ,港通医疗,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301298,SZ,东利机械,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603578,SH,三星新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601899,SH,紫金矿业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
003009,SZ,中天火箭,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002439,SZ,启明星辰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300181,SZ,佐力药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600195,SH,中牧股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000060,SZ,中金岭南,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301131,SZ,聚赛龙,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301167,SZ,建研设计,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002984,SZ,森麒麟,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300996,SZ,普联软件,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300228,SZ,富瑞特装,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000006,SZ,深振业Ａ,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002549,SZ,凯美特气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301020,SZ,密封科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603568,SH,伟明环保,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002529,SZ,海源复材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600176,SH,中国巨石,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601858,SH,中国科传,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600403,SH,大有能源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300573,SZ,兴齐眼药,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002683,SZ,广东宏大,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301019,SZ,宁波色母,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300105,SZ,龙源技术,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300255,SZ,常山药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301169,SZ,零点有数,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603179,SH,新泉股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002508,SZ,老板电器,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300543,SZ,朗科智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002373,SZ,千方科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002565,SZ,顺灏股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300685,SZ,艾德生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001311,SZ,多利科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603409,SH,汇通控股,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603066,SH,音飞储存,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603135,SH,中重科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002883,SZ,*ST中设,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600529,SH,山东药玻,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300125,SZ,聆达股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605268,SH,王力安防,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600285,SH,羚锐制药,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600615,SH,鑫源智造,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600980,SH,北矿科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600992,SH,贵绳股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002230,SZ,科大讯飞,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000828,SZ,东莞控股,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002184,SZ,海得控制,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300306,SZ,远方信息,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603373,SH,安邦护卫,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000400,SZ,许继电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601021,SH,春秋航空,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002164,SZ,宁波东力,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301291,SZ,明阳电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301024,SZ,霍普股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301638,SZ,南网数字,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600406,SH,国电南瑞,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301668,SZ,昊创瑞通,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688520,SH,神州细胞,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603861,SH,白云电器,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300252,SZ,金信诺,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600884,SH,杉杉股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002816,SZ,*ST和科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301519,SZ,舜禹股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000333,SZ,美的集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002973,SZ,侨银股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688281,SH,华秦科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300555,SZ,ST路通,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600519,SH,贵州茅台,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300493,SZ,润欣科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
001337,SZ,四川黄金,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301571,SZ,国科天成,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300962,SZ,中金辐照,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301068,SZ,大地海洋,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603848,SH,好太太,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603239,SH,浙江仙通,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301509,SZ,金凯生科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300765,SZ,石药创新,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688211,SH,中科微至,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002294,SZ,信立泰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688656,SH,浩欧博,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600062,SH,华润双鹤,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300034,SZ,钢研高纳,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301601,SZ,惠通科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002009,SZ,天奇股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688122,SH,西部超导,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002130,SZ,沃尔核材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603260,SH,合盛硅业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601995,SH,中金公司,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300014,SZ,亿纬锂能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600329,SH,达仁堂,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601001,SH,晋控煤业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600343,SH,航天动力,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603233,SH,大参林,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600990,SH,四创电子,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301132,SZ,满坤科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600312,SH,平高电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301584,SZ,建发致新,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301456,SZ,盘古智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
002466,SZ,天齐锂业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688321,SH,微芯生物,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300474,SZ,景嘉微,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688755,SH,汉邦科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301220,SZ,亚香股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
300626,SZ,华瑞股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603501,SH,豪威集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301130,SZ,西点药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688368,SH,晶丰明源,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
301230,SZ,泓博医药,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688159,SH,有方科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
000651,SZ,格力电器,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688837,SH,信诺维,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688801,SH,燧原科技,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688618,SH,三旺通信,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688571,SH,杭华股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688555,SH,退市泽达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688517,SH,金冠电气,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688496,SH,*ST清越,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688432,SH,有研硅,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688287,SH,退市观典,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688186,SH,广大特材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688095,SH,福昕软件,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
688086,SH,退市紫晶,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605162,SH,新中港,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605081,SH,退市太和,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
605080,SH,浙江自然,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603996,SH,退市中新,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603963,SH,*ST大药,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603937,SH,丽岛新材,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603909,SH,建发合诚,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603809,SH,豪能股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603767,SH,中马传动,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603729,SH,ST龙韵,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603603,SH,退市博天,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603555,SH,ST贵人,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603448,SH,天博智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603429,SH,*ST集友,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603388,SH,*ST元成,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603385,SH,惠达卫浴,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603377,SH,ST东时,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603325,SH,博隆技术,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603273,SH,天元智能,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603187,SH,海容冷链,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603157,SH,退市拉夏,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603133,SH,退市碳元,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603107,SH,上海汽配,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603085,SH,天成自控,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603056,SH,德邦股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
603003,SH,退市龙宇,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601996,SH,丰林集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601989,SH,中国重工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601558,SH,退市锐电,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601299,SH,中国北车,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601268,SH,*ST二重,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601258,SH,*ST庞大,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601091,SH,沈鼓集团,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
601028,SH,玉龙股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600991,SH,广汽长丰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600978,SH,*ST宜生,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600929,SH,雪天盐业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600899,SH,*ST信联,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600898,SH,*ST美讯,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600896,SH,退市海医,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600891,SH,退市秋林,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600890,SH,退市中房,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600878,SH,*ST北科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600870,SH,退市厦华,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600856,SH,退市中天,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600852,SH,*ST中川,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600849,SH,上药转换,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600842,SH,中西药业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600840,SH,新湖创业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600837,SH,海通证券,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600836,SH,*ST易连,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600832,SH,东方明珠,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600823,SH,*ST世茂,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600813,SH,ST鞍一工,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600811,SH,*ST东方,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600806,SH,退市昆机,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600804,SH,退市鹏博,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600799,SH,*ST龙科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600788,SH,*ST达曼,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600786,SH,东方锅炉,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600781,SH,退市辅仁,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600772,SH,S*ST龙昌,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600767,SH,退市运盛,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600766,SH,退市园城,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600762,SH,S*ST金荔,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600759,SH,ST洲际,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600752,SH,*ST哈慈,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600747,SH,退市大控,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600723,SH,首商股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600709,SH,ST生态,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600708,SH,光明地产,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600705,SH,中航产融,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600703,SH,三安光电,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600701,SH,退市工新,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600700,SH,*ST数码,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600696,SH,退市岩石,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600695,SH,退市绿庭,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600687,SH,退市刚泰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600680,SH,*ST上普,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600677,SH,*ST航通,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600672,SH,*ST华圣,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600670,SH,*ST斯达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600669,SH,*ST鞍成,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600659,SH,*ST花雕,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600656,SH,退市博元,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600652,SH,退市游久,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600647,SH,退市同达,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600646,SH,ST国嘉,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600645,SH,中源协和,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600636,SH,退市国化,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600634,SH,退市富控,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600632,SH,华联商厦,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600631,SH,百联股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600627,SH,上电股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600625,SH,PT水仙,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600608,SH,退市沪科,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600607,SH,上实医药,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600599,SH,退市熊猫,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600591,SH,*ST上航,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600565,SH,ST迪马,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600555,SH,退市海创,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600553,SH,太行水泥,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600532,SH,退市未来,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600496,SH,精工钢构,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600485,SH,*ST信威,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600472,SH,包头铝业,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600466,SH,*ST蓝光,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600462,SH,退市九有,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600432,SH,退市吉恩,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600421,SH,退市华嵘,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600401,SH,退市海润,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600400,SH,红豆股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600393,SH,ST粤泰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600387,SH,退市海越,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600385,SH,退市金泰,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600357,SH,承德钒钛,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600355,SH,*ST精伦,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600321,SH,正源股份,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600317,SH,营口港,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600311,SH,*ST荣华,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600306,SH,退市商城,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600297,SH,广汇汽车,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600296,SH,S兰铝,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600291,SH,退市西水,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
600290,SH,*ST华仪,东方财富行情中心代码列表,2026-09-01T13:25:41+08:00
